Item LC 116;Descrição Item;NBS;DESCRIÇÃO NBS;INDOP;Local incidência IBS;cClassTrib;nome cClassTrib;;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.20.00;Serviços de pesquisa e desenvolvimento em ciências econômicas;100301;Domicílio principal do adquirente;200016;Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT);;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.30.00;Serviços de pesquisa e desenvolvimento em direito;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.30.00;Serviços de pesquisa e desenvolvimento em direito;100301;Domicílio principal do adquirente;200016;Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT);;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.40.00;Serviços de pesquisa e desenvolvimento em línguas e literatura;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.40.00;Serviços de pesquisa e desenvolvimento em línguas e literatura;100301;Domicílio principal do adquirente;200016;Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT);;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.90.00;Serviços de pesquisa e desenvolvimento em ciências sociais e humanidades não classificadas em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1202.90.00;Serviços de pesquisa e desenvolvimento em ciências sociais e humanidades não classificadas em subposições anteriores;100301;Domicílio principal do adquirente;200016;Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT);;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1203.00.00;Serviços de pesquisa e desenvolvimento interdisciplinar;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
02.01;Serviços De Pesquisas E Desenvolvimento De Qualquer Natureza.;1.1203.00.00;Serviços de pesquisa e desenvolvimento interdisciplinar;100301;Domicílio principal do adquirente;200016;Prestação de serviços de pesquisa e desenvolvimento por Instituição Científica, Tecnológica e de Inovação (ICT);;
03.02;Cessão De Direito De Uso De Marcas E De Sinais De Propaganda.;1.1103.33.00;Licenciamento de direitos de autor de obras publicitárias;100501;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.02;Cessão De Direito De Uso De Marcas E De Sinais De Propaganda.;1.1104.20.00;Licenciamento de direitos sobre marcas ;100501;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.02;Cessão De Direito De Uso De Marcas E De Sinais De Propaganda.;1.1106.33.00;Cessão temporária de direitos de autor de obras publicitárias;100501;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.02;Cessão De Direito De Uso De Marcas E De Sinais De Propaganda.;1.1107.33.00;Cessão definitiva de direitos de obras publicitárias;100501;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.02;Cessão De Direito De Uso De Marcas E De Sinais De Propaganda.;1.1108.20.00;Cessão definitiva de direitos sobre marcas;100501;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.03;Exploração De Salões De Festas, Centro De Convenções, Escritórios Virtuais, Stands, Quadras Esportivas, Estádios, Ginásios, Auditórios, Casas De Espetáculos, Parques De Diversões, Canchas E Congêneres, Para Realização De Eventos Ou Negócios De Qualquer Natureza.;1.1805.31.00;Serviços de reservas para centros de convenções, auditórios e salas de exposições;020101;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.03;Exploração De Salões De Festas, Centro De Convenções, Escritórios Virtuais, Stands, Quadras Esportivas, Estádios, Ginásios, Auditórios, Casas De Espetáculos, Parques De Diversões, Canchas E Congêneres, Para Realização De Eventos Ou Negócios De Qualquer Natureza.;1.1806.61.00;Serviços de assistência e organização de convenções ;020101;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.03;Exploração De Salões De Festas, Centro De Convenções, Escritórios Virtuais, Stands, Quadras Esportivas, Estádios, Ginásios, Auditórios, Casas De Espetáculos, Parques De Diversões, Canchas E Congêneres, Para Realização De Eventos Ou Negócios De Qualquer Natureza.;1.1806.62.00;Serviços de assistência e organização de feiras de negócios;020101;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.03;Exploração De Salões De Festas, Centro De Convenções, Escritórios Virtuais, Stands, Quadras Esportivas, Estádios, Ginásios, Auditórios, Casas De Espetáculos, Parques De Diversões, Canchas E Congêneres, Para Realização De Eventos Ou Negócios De Qualquer Natureza.;1.1806.63.00;Serviços de assistência e organização de exposições e outros eventos ;020101;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.03;Exploração De Salões De Festas, Centro De Convenções, Escritórios Virtuais, Stands, Quadras Esportivas, Estádios, Ginásios, Auditórios, Casas De Espetáculos, Parques De Diversões, Canchas E Congêneres, Para Realização De Eventos Ou Negócios De Qualquer Natureza.;1.2508.00.00;Serviços recreativos, culturais e desportivos não classificados em posições anteriores;020101;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.04;Locação, Sublocação, Arrendamento, Direito De Passagem Ou Permissão De Uso, Compartilhado Ou Não, De Ferrovia, Rodovia, Postes, Cabos, Dutos E Condutos De Qualquer Natureza.;1.1001.12.10;Serviços de administração e locação, sublocação, arrendamento, direito de passagem ou permissão de uso, compartilhado ou não, de ferrovia, rodovia, postes, cabos, dutos e condutos de qualquer natureza;020201;local do imóvel;200027;Operações de locação, cessão onerosa e arrendamento de bens imóveis;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.70.00;Serviços de andaimes;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.70.00;Serviços de andaimes;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.70.00;Serviços de andaimes;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.70.00;Serviços de andaimes;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050101;local da prestação;200039;Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X);;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050102;local da prestação;200039;Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X);;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050103;local da prestação;200039;Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X);;
03.05;Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.;1.0105.50.00;Serviços de montagem de estruturas de aço;050104;local da prestação;200039;Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X);;
04.01;Medicina E Biomedicina.;1.2301.22.00;Serviços médicos especializados ;030101;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.01;Medicina E Biomedicina.;1.2301.22.00;Serviços médicos especializados ;030102;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.01;Medicina E Biomedicina.;1.2301.22.00;Serviços médicos especializados ;030103;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.01;Medicina E Biomedicina.;1.2301.22.00;Serviços médicos especializados ;030104;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.01;Medicina E Biomedicina.;1.2301.22.00;Serviços médicos especializados ;100301;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.93.00;Serviços laboratoriais ;030101;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.93.00;Serviços laboratoriais ;030102;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.93.00;Serviços laboratoriais ;030103;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.93.00;Serviços laboratoriais ;030104;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.93.00;Serviços laboratoriais ;100301;Domicílio principal do adquirente;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.94.00;Serviços de diagnóstico por imagem;030101;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.94.00;Serviços de diagnóstico por imagem;030102;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.94.00;Serviços de diagnóstico por imagem;030103;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.94.00;Serviços de diagnóstico por imagem;030104;local da prestação;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
04.02;Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.;1.2301.94.00;Serviços de diagnóstico por imagem;100301;Domicílio principal do adquirente;200029;Fornecimento dos serviços de saúde humana (Anexo III);;
